date_heure,nom_pizza,quantite,prix_total,taille,categorie
2026-01-27 16:28:38,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-27 16:34:55,Chicken Delight,1,21.99,XL,Les Originales
2026-01-27 16:34:55,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-27 16:34:55,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-27 16:34:55,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-27 17:01:03,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-27 17:01:03,Beef and Cheddar,1,20.99,Large,Éditions Limitées
2026-01-27 17:08:55,Diavola Pepperoni,1,18.99,Large,Les Originales
2026-01-27 17:08:55,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-27 17:14:26,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-27 17:14:26,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-27 17:14:26,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-27 17:15:31,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-27 17:15:31,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-27 17:15:31,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-27 17:26:55,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-27 17:29:19,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-27 17:29:19,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-01-27 17:46:02,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-01-27 17:46:02,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-27 17:46:02,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-27 17:56:16,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-27 17:56:16,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-27 17:56:16,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-27 17:56:16,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-01-27 18:00:16,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-27 18:00:16,Chicken Delight,1,18.99,Large,Les Originales
2026-01-27 18:00:16,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-27 18:00:16,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-27 18:02:51,Bacon Groovy,1,20.49,Large,Les Iconiques
2026-01-27 18:06:25,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-01-27 18:06:25,Cannibale,1,20.49,Large,Les Iconiques
2026-01-27 18:06:25,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-01-27 18:06:25,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-27 18:16:02,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-01-27 18:17:38,Urban Kebab,1,23.49,XL,Les Originales
2026-01-27 18:17:38,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-27 18:22:07,Beef and Cheddar,1,17.99,Medium,Éditions Limitées
2026-01-27 18:22:07,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-27 18:22:23,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-27 18:31:26,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-27 18:31:26,Cannibale,1,23.49,XL,Les Iconiques
2026-01-27 18:33:59,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-27 18:33:59,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-27 18:37:54,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-27 18:37:54,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-27 18:48:01,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-27 18:48:01,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-27 18:49:15,Diavola Haché au bœuf,1,21.99,XL,Les Originales
2026-01-27 18:49:15,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-27 19:16:45,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-27 20:05:01,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-27 20:05:01,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-27 20:05:27,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-27 20:05:27,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-27 20:07:37,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-01-27 20:07:37,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-27 20:09:27,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-27 20:09:27,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-27 20:09:27,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-27 20:10:32,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-27 20:17:48,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-27 20:17:48,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-01-27 20:43:11,Cannibale,1,23.49,XL,Les Iconiques
2026-01-27 21:03:04,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-27 21:03:04,Diavola Pepperoni,1,18.99,Large,Les Originales
2026-01-27 21:03:04,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-27 21:03:04,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-27 21:03:29,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-27 21:03:29,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-27 21:05:59,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-27 21:05:59,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-27 21:05:59,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-27 21:05:59,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-27 22:10:01,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-27 22:10:01,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-27 22:11:38,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-27 22:22:25,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-27 22:22:25,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-01-27 22:25:26,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-27 22:25:26,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-28 11:28:33,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 11:28:33,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-28 11:28:33,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-28 11:28:33,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-28 11:36:34,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 11:36:34,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-28 11:38:50,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-28 11:38:50,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-28 11:43:54,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 11:49:42,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-28 11:49:42,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-28 11:50:41,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-28 11:55:46,Chicken Delight,1,18.99,Large,Les Originales
2026-01-28 11:58:42,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-28 12:04:16,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-28 12:09:40,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 12:16:39,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-28 12:16:39,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-28 12:16:39,Margherita,1,15.99,Large,Les Bons Plans
2026-01-28 12:17:09,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-28 12:17:09,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-28 12:17:09,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-28 12:19:50,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-28 12:19:50,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-01-28 12:19:50,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-28 12:20:11,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-28 12:20:11,Peppina Vegan,1,22.99,XL,Les Vegans
2026-01-28 12:20:31,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-28 12:20:31,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-28 12:20:31,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-28 12:45:52,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-28 12:45:52,Urban Kebab,1,20.49,Large,Les Originales
2026-01-28 12:45:52,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-01-28 12:47:43,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-01-28 13:07:37,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 13:07:52,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-28 13:21:08,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 13:21:08,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-28 13:21:08,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-28 13:34:25,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-28 13:34:25,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-28 13:34:25,Margherita,1,18.99,XL,Les Bons Plans
2026-01-28 13:34:25,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-28 13:37:57,Chicken BBQ,2,43.98,XL,Les Grands Classiques
2026-01-28 13:37:57,Bacon Groovy,1,20.49,Large,Les Iconiques
2026-01-28 13:37:57,Hawaïenne Jambon,2,41.98,XL,Les Grands Classiques
2026-01-28 13:37:57,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-28 13:37:57,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-28 13:37:57,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-28 13:37:57,Cannibale,1,20.49,Large,Les Iconiques
2026-01-28 13:37:57,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-28 13:45:42,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-28 14:21:48,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-28 14:21:48,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-28 14:26:49,Chicken Delight,1,21.99,XL,Les Originales
2026-01-28 14:26:49,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-28 14:26:49,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-28 14:26:49,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-28 14:46:45,Chicken Delight,1,18.99,Large,Les Originales
2026-01-28 14:46:45,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-28 14:46:45,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-28 15:01:14,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 15:01:14,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-28 15:01:14,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-28 15:16:01,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-28 15:28:30,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 15:28:30,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-28 15:28:30,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-28 15:29:24,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-28 15:43:15,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-28 15:43:15,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-28 15:43:15,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-28 15:43:15,Kebab and Spicy,1,18.99,Large,Les Originales
2026-01-28 16:26:11,Diavola Haché au bœuf,1,21.99,XL,Les Originales
2026-01-28 16:35:45,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 16:35:45,Chicken Delight,1,21.99,XL,Les Originales
2026-01-28 16:35:45,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-28 16:35:45,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-01-28 16:40:16,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-28 16:56:19,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-28 16:56:19,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-28 17:28:53,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 17:28:53,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-28 17:31:36,Urban Kebab,1,23.49,XL,Les Originales
2026-01-28 17:31:36,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-28 18:15:14,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-28 18:15:14,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-28 18:15:14,Kebab and Spicy,1,18.99,Large,Les Originales
2026-01-28 18:15:57,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-28 18:15:57,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-28 18:15:57,Margherita,1,18.99,XL,Les Bons Plans
2026-01-28 18:15:57,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-28 18:24:14,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-28 18:24:14,Margherita,1,18.99,XL,Les Bons Plans
2026-01-28 18:44:20,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-28 18:44:20,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-28 18:48:06,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-28 18:48:06,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-28 18:48:06,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-28 18:48:06,Urban Kebab,1,23.49,XL,Les Originales
2026-01-28 19:00:12,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 19:05:34,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-28 19:05:34,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-28 19:54:25,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-28 20:46:18,Peppina,1,22.99,XL,Les Gourmandes Veggies
2026-01-28 20:46:18,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-28 20:46:18,Urban Kebab,1,20.49,Large,Les Originales
2026-01-28 20:46:18,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-28 21:09:10,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-28 21:24:32,Urban Kebab,1,20.49,Large,Les Originales
2026-01-28 21:24:32,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-28 21:28:58,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-28 21:41:42,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-28 22:28:44,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-28 22:28:44,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-28 22:28:44,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-29 11:43:36,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-29 11:52:11,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 11:52:11,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-29 11:52:11,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-29 11:52:11,Peppina Vegan,1,22.99,XL,Les Vegans
2026-01-29 11:55:01,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-29 11:55:01,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-29 12:14:46,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-29 12:19:02,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-29 12:26:17,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 12:26:53,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-29 12:26:53,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-29 12:26:53,Urban Kebab,1,23.49,XL,Les Originales
2026-01-29 12:26:53,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-01-29 12:39:31,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-29 12:45:39,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-29 13:06:51,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-29 13:08:52,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-01-29 13:10:44,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-29 13:23:39,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-29 13:23:39,Chicken Delight,1,18.99,Large,Les Originales
2026-01-29 13:27:10,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-29 13:27:10,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-29 13:27:41,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-29 13:33:16,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-29 13:33:16,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-29 13:33:16,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-29 13:33:16,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-29 13:33:16,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-29 13:33:16,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-29 13:36:52,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-29 13:36:52,Chicken Delight,1,21.99,XL,Les Originales
2026-01-29 13:36:52,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 13:36:52,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-29 13:36:52,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-29 13:36:52,Rocket Veggie,2,37.98,XL,Les Gourmandes Veggies
2026-01-29 13:36:52,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-01-29 13:36:52,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-29 13:36:52,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-29 13:36:52,Urban Kebab,2,46.98,XL,Les Originales
2026-01-29 13:36:52,Urban Kebab,1,20.49,Large,Les Originales
2026-01-29 13:36:52,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-29 13:36:52,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-01-29 13:37:50,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 13:37:50,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-29 13:37:50,Cannibale,1,20.49,Large,Les Iconiques
2026-01-29 13:37:50,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-29 13:39:42,Crispy Cannibale,2,47.98,XL,Les Originales
2026-01-29 13:39:42,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-29 13:42:20,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-29 13:51:07,Margherita,1,18.99,XL,Les Bons Plans
2026-01-29 13:55:35,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-29 14:13:32,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-29 14:24:36,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-29 14:28:24,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-29 14:39:52,Chicken Delight,1,21.99,XL,Les Originales
2026-01-29 15:11:01,Urban Kebab,1,20.49,Large,Les Originales
2026-01-29 15:11:01,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-29 15:26:55,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-29 15:26:55,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-29 16:01:52,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-29 16:01:52,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-29 16:04:23,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-29 16:04:23,Cannibale,1,23.49,XL,Les Iconiques
2026-01-29 16:04:23,Urban Kebab,1,20.49,Large,Les Originales
2026-01-29 16:05:53,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-29 16:07:41,Diavola Haché au bœuf,1,21.99,XL,Les Originales
2026-01-29 16:40:57,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-29 16:48:09,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-01-29 17:47:55,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-01-29 17:47:55,Cannibale,1,20.49,Large,Les Iconiques
2026-01-29 18:15:40,Indienne,1,15.99,Medium,Les Grands Classiques
2026-01-29 18:15:40,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-29 18:15:40,Beef and Cheddar,1,20.99,Large,Éditions Limitées
2026-01-29 18:15:40,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-29 18:38:41,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-29 18:38:41,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-29 18:44:29,Royale Veggie,2,43.98,XL,Les Gourmandes Veggies
2026-01-29 18:45:58,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-29 18:45:58,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-29 18:53:35,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-29 18:55:40,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-29 18:55:40,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-29 18:55:40,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-29 18:58:20,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-29 18:58:20,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-29 18:58:20,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-29 18:59:29,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-29 19:23:49,Chicken Delight,1,21.99,XL,Les Originales
2026-01-29 19:23:49,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-29 19:32:08,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-29 19:34:31,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-29 19:36:45,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 19:36:45,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-29 19:36:45,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-29 19:36:45,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-29 20:05:12,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-29 20:05:12,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-29 20:15:35,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-29 20:15:51,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-29 20:15:51,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-29 20:15:51,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-29 20:15:51,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-01-29 20:23:41,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-01-29 20:37:53,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-29 20:37:53,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-29 20:38:52,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-29 20:38:52,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-29 20:41:46,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-29 20:50:55,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-29 21:04:42,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-01-29 21:27:53,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-29 21:27:53,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-29 22:44:10,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-29 22:44:10,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-30 11:25:25,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-30 11:25:25,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-30 11:30:32,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-30 11:30:32,Cannibale,1,20.49,Large,Les Iconiques
2026-01-30 11:37:42,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-30 11:39:14,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-30 11:39:14,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-30 11:39:14,Cannibale,1,20.49,Large,Les Iconiques
2026-01-30 12:17:29,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-30 12:20:46,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-30 12:20:46,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-30 12:20:46,Cannibale,1,20.49,Large,Les Iconiques
2026-01-30 12:26:56,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-30 12:36:42,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-30 12:36:42,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-30 12:36:42,Chicken Delight,1,21.99,XL,Les Originales
2026-01-30 12:36:42,Indienne,1,15.99,Medium,Les Grands Classiques
2026-01-30 12:36:42,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-01-30 12:36:42,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-30 12:36:42,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-30 12:36:42,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-30 12:36:42,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-30 12:36:42,Urban Kebab,1,23.49,XL,Les Originales
2026-01-30 12:36:42,Kebab and Spicy,1,15.99,Medium,Les Originales
2026-01-30 12:36:42,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-30 12:36:42,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
